<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
DHAC,20231207,12.3639,12.3639,12.33,12.34,600
DHACW,20231207,0.0118,0.0118,0.0082,0.01,141500
DHC,20231207,2.58,2.63,2.5,2.55,1205800
DHCA,20231207,10.68,10.68,10.68,10.68,700
DHCAU,20231207,12,12,11.8,11.82,1000
DHCAW,20231207,0.02,0.02,0.02,0.02,500
DHCNI,20231207,14.9,15.37,14.9,15.36,14500
DHCNL,20231207,15.6,15.8123,15.5,15.76,30400
DHIL,20231207,165,165,163.88,164.2,4200
DIBS,20231207,4.88,5.02,4.74,4.97,135000
DIOD,20231207,68.62,71.27,68.2,71.12,316900
DISH,20231207,3.96,4.385,3.932,4.35,10830200
DIST,20231207,10.6,10.62,10.6,10.62,15100
DISTR,20231207,0.145,0.145,0.145,0.145,300
DISTW,20231207,0.0288,0.0289,0.0288,0.0289,8700
DIVD,20231207,30.15,30.2016,30.15,30.2016,400
DJCO,20231207,318.4574,324.6,318.4574,324.6,1900
DKNG,20231207,36.03,36.275,35.23,35.41,9752400
DLHC,20231207,14.52,14.7,13.3,14.08,15100
DLO,20231207,16.82,17.08,16.6284,17.05,694700
DLPN,20231207,1.59,1.71,1.59,1.63,37000
DLTH,20231207,4.99,5.09,4.87,5.07,87400
DLTR,20231207,127.17,127.9,124.105,126.74,1889300
DMAC,20231207,2.77,3,2.76,2.84,41300
DMAT,20231207,14.1886,14.21,14.1886,14.21,700
DMK,20231207,0.62,0.625,0.589,0.59,67200
DMLP,20231207,29.6,30.15,29.6,29.84,84900
DMRC,20231207,33.58,33.86,32.64,33.48,112900
DMTK,20231207,1.53,1.59,1.39,1.45,524000
DMXF,20231207,61.16,61.5454,61.055,61.38,13700
DNLI,20231207,19.1,19.27,18.29,18.74,1107700
DNTH,20231207,10.56,10.84,10.02,10.59,11800
DNUT,20231207,13.18,13.18,12.98,13.05,786000
DOCU,20231207,47.23,47.56,46.53,47.44,9039100
DOGZ,20231207,2.85,3.8999,2.85,3.29,17600
DOMH,20231207,2.1,2.218,1.9501,2.19,2100
DOMO,20231207,9.49,9.49,8.82,8.89,520200
DOOO,20231207,60.66,61.88,60.33,61.22,95700
DORM,20231207,76.99,76.99,75.55,76.3,86800
DOX,20231207,85.18,85.19,84.5475,85.09,736700
DOYU,20231207,0.76,0.829,0.7201,0.739,1832400
DPCS,20231207,10.84,10.84,10.84,10.84,1000
DPRO,20231207,0.53,0.5399,0.5125,0.53,136100
DRCT,20231207,13,13.36,11.75,12.32,335300
DRIO,20231207,1.77,1.835,1.69,1.8,131600
DRIV,20231207,23.25,23.33,23.04,23.28,101600
DRMA,20231207,0.7475,0.7566,0.715,0.7456,26900
DRMAW,20231207,0.024,0.025,0.024,0.025,800
DRRX,20231207,0.6499,0.6612,0.635,0.65,231400
DRS,20231207,18.52,18.59,18.24,18.58,627900
DRTS,20231207,3.1,3.2,3.05,3.12,20600
DRTSW,20231207,0.24,0.27,0.186,0.186,20800
DRUG,20231207,1.5399,1.5956,1.44,1.46,23800
DRVN,20231207,13.1,13.1,12.84,12.85,1121700
DSGN,20231207,2.46,2.46,2.375,2.4,198800
DSGR,20231207,25.8,26.36,25.8,26.11,52800
DSGX,20231207,82.38,83.35,81.385,82.97,275600
DSKE,20231207,4.71,4.7401,4.6,4.6,127300
DSP,20231207,6.85,7.42,6.85,7.27,100500
DSWL,20231207,2.55,2.56,2.54,2.56,700
DTCK,20231207,1.13,1.17,1.05,1.13,130200
DTI,20231207,3.32,3.32,3.25,3.301,37700
DTIL,20231207,0.41,0.4189,0.373,0.405,604600
DTSS,20231207,0.1839,0.1839,0.175,0.18,62800
DTST,20231207,3.16,3.2733,3.1505,3.18,19900
DUET,20231207,10.91,10.91,10.91,10.91,3100
DUNE,20231207,4.74,4.85,4.1,4.29,50600
DUNEU,20231207,4.5,4.51,4.5,4.5,300
DUO,20231207,0.75,0.7999,0.69,0.69,16900
DUOL,20231207,214.67,214.67,209.343,211.42,451400
DUOT,20231207,2.93,3.15,2.93,3.09,11200
DVAL,20231207,11.8701,11.895,11.8701,11.895,1900
DVAX,20231207,13.41,13.55,13.27,13.45,1414900
DVLU,20231207,24.1124,24.1642,24.1124,24.1642,800
DVOL,20231207,26.83,26.9,26.83,26.8666,5400
DVY,20231207,113.58,114.15,113.22,113.89,738800
DWAC,20231207,17.19,17.325,17.07,17.07,98400
DWACW,20231207,5.91,5.9883,5.8217,5.9883,4500
DWAS,20231207,77.39,77.93,77.2697,77.91,25600
DWAW,20231207,32.31,32.56,32.31,32.56,4600
DWSH,20231207,8.6536,8.6536,8.51,8.54,14500
DWSN,20231207,1.37,1.59,1.37,1.55,6300
DWUS,20231207,38.25,38.47,38.16,38.47,300
DXCM,20231207,118.3,119.48,117.51,118.89,2391800
DXJS,20231207,29.45,29.455,29.29,29.34,9800
DXLG,20231207,3.84,4.015,3.82,3.99,440900
DXPE,20231207,31.68,32.11,31.175,32.09,111700
DXR,20231207,7.76,7.845,7.76,7.8,1200
DXYN,20231207,0.9071,0.97,0.8847,0.96,19300
DYAI,20231207,1.67,1.6899,1.64,1.645,31300
DYN,20231207,11.5,11.61,11.18,11.56,428300
DYNI,20231207,25.7975,26.045,25.7975,26.045,4600
DYNT,20231207,0.6199,0.6199,0.581,0.6008,6400
DYTA,20231207,25.96,26.1999,25.96,26.13,7800
DZSI,20231207,1.28,1.33,1.27,1.3,199600
EA,20231207,137.52,137.56,135.43,135.55,2056400
EACPW,20231207,0.0101,0.0104,0.0101,0.0101,2300
EAR,20231207,2.61,2.61,2.6,2.6001,7000
EAST,20231207,1.04,1.081,0.9001,1.07,36700
EBAY,20231207,41.68,41.74,41.335,41.48,3940200
EBC,20231207,13.03,13.275,12.93,13.05,718000
EBIX,20231207,4.05,4.67,3.96,4.65,1990500
EBIZ,20231207,19.79,19.94,19.79,19.88,1900
EBMT,20231207,13.18,13.58,13.18,13.43,12400
EBON,20231207,8.02,8.065,7.939,8.01,6900
EBTC,20231207,28.77,29.65,28.77,29.65,6700
ECBK,20231207,12.29,12.39,12.19,12.39,4100
ECOR,20231207,5.38,5.681,5.29,5.5749,9100
ECOW,20231207,19.07,19.11,19.06,19.1,11300
ECPG,20231207,45.54,46.32,45.27,46.31,145300
ECX,20231207,2.52,2.55,2.38,2.51,150800
ECXWW,20231207,0.0211,0.022,0.021,0.021,20200
EDAP,20231207,5.33,5.34,4.95,5.17,62400
EDBL,20231207,0.5169,0.5296,0.51,0.51,37900
EDBLW,20231207,0.0177,0.0177,0.0177,0.0177,10100
EDIT,20231207,11.11,11.2,10.77,10.9,1654700
EDOC,20231207,9.14,9.19,9.14,9.18,36600
EDRY,20231207,18.537,18.7591,18.22,18.3,8000
EDSA,20231207,4.05,4.05,3.8,3.92,18000
EDTK,20231207,0.9063,0.956,0.8801,0.9,7700
EDUC,20231207,0.84,0.897,0.84,0.87,18100
EEFT,20231207,89.85,90.61,89.3038,89.93,247500
EEIQ,20231207,1.93,2.1,1.5401,1.71,27000
EEMA,20231207,64.17,64.29,63.8,64.08,32800
EFAS,20231207,13.72,13.78,13.72,13.72,600
EFHT,20231207,8.93,8.93,6.99,7.18,26500
EFHTR,20231207,0.23,0.33,0.2,0.28,1334500
EFOI,20231207,1.68,1.75,1.65,1.6594,5400
EFRA,20231207,28.0808,28.0808,28.0808,28.0808,0
EFSC,20231207,41.28,41.75,39.7325,41.69,155900
EFSCP,20231207,15.6,15.6,15.5,15.5,3800
EFTR,20231207,0.5848,0.585,0.5402,0.5707,1798500
EGAN,20231207,7.68,7.9,7.54,7.89,228800
EGBN,20231207,25.59,26.22,25.42,26.15,135400
EGHT,20231207,3.35,3.5,3.315,3.42,1231700
EGIO,20231207,0.428,0.428,0.37,0.4035,1746700
EGOX,20231207,0.6,0.6,0.56,0.5879,95700
EGRX,20231207,5.89,6.085,5.7501,6.01,234700
EH,20231207,17,17.2174,16.1,16.13,817400
EHTH,20231207,8.72,8.84,8.1,8.19,178500
EIGR,20231207,0.32,0.3382,0.3014,0.3199,211500
EJH,20231207,4.32,4.63,4.16,4.16,3057400
EKG,20231207,14.2401,14.415,14.2401,14.415,200
EKSO,20231207,1.59,1.59,1.48,1.5,126500
ELAB,20231207,2.36,2.87,2.06,2.13,257500
ELBM,20231207,0.456,0.465,0.44,0.4401,238900
ELDN,20231207,1.301,1.3599,1.24,1.26,90300
ELEV,20231207,0.59,0.5998,0.55,0.574,259000
ELSE,20231207,3.92,3.96,3.72,3.8277,1100
ELTK,20231207,12.59,12.81,12.33,12.61,33700
ELTX,20231207,6.01,6.07,5.85,5.85,2900
ELUT,20231207,2.38,2.38,1.9801,2,204500
ELVA,20231207,2.99,3.02,2.9353,3.01,15700
ELVN,20231207,11,11.43,10.8741,11.25,186500
ELWS,20231207,0.54,0.58,0.53,0.54,29700
ELYM,20231207,2.42,2.52,2.42,2.51,6100
EM,20231207,0.6158,0.65,0.6005,0.61,70000
EMB,20231207,87.06,87.405,87.06,87.14,5605000
EMBC,20231207,17.58,17.905,17.15,17.41,525500
EMCB,20231207,63.34,63.48,63.07,63.23,8800
EMCG,20231207,10.881,10.881,10.88,10.88,500
EMCGR,20231207,0.1108,0.1108,0.11,0.11,30000
EMIF,20231207,20.5553,20.5553,20.49,20.49,700
EMKR,20231207,0.4689,0.4799,0.4436,0.4565,168900
EML,20231207,18.56,18.88,18.48,18.88,2700
EMLD,20231207,10.535,10.55,10.535,10.55,4500
EMLDW,20231207,0.0211,0.025,0.0211,0.0242,700
EMXC,20231207,52.93,53.025,52.74,53.01,750000
EMXF,20231207,34.54,34.61,34.51,34.5446,2900
ENCP,20231207,11.27,11.36,11.26,11.36,1300
ENCPW,20231207,0.0111,0.0111,0.011,0.011,35400
ENER,20231207,10.56,10.56,10.55,10.56,168800
ENG,20231207,2,2.01,1.92,1.965,21400
ENGN,20231207,9.07,9.6645,7.11,7.41,222900
ENLT,20231207,18.14,18.33,18.1,18.32,23300
ENLV,20231207,1.76,1.785,1.71,1.71,12700
ENPH,20231207,107.98,108.88,106.3,107.17,2565200
ENSC,20231207,0.9798,1,0.965,0.9833,22500
ENSG,20231207,106.9,106.9,104.1797,106.84,280000
ENTA,20231207,9.47,9.74,9.34,9.48,128500
ENTG,20231207,105.62,107.365,104.55,106.2,1133500
ENTR,20231207,12.43,12.44,12.43,12.44,300
ENTX,20231207,0.68,0.7,0.6421,0.66,10700
ENVB,20231207,1.5,1.59,1.5,1.5005,4800
ENVX,20231207,11.57,11.69,11.26,11.28,2956700
ENZL,20231207,46.87,47.17,46.8201,47.09,7100
EOLS,20231207,9.91,9.99,9.565,9.59,402900
EOSE,20231207,1.08,1.125,1.07,1.095,2631500
EOSEW,20231207,0.19,0.2,0.18,0.18,10500
EPIX,20231207,5.13,5.52,4.92,5.49,53900
EPOW,20231207,1.03,1.08,1.02,1.03,6800
EPSN,20231207,5.27,5.28,5.15,5.15,37400
EQ,20231207,0.627,0.679,0.5602,0.59,489600
EQIX,20231207,809.23,815,803.93,810.11,367200
EQRR,20231207,51.09,51.09,50.8,50.89,3900
ERAS,20231207,1.9,1.95,1.81,1.85,4802000
ERET,20231207,24.9494,24.9494,24.9494,24.9494,100
ERIC,20231207,5.49,5.6,5.44,5.59,18711400
ERIE,20231207,306.84,306.84,302.08,306.02,78600
ERII,20231207,18.06,18.44,17.87,18.38,479800
ERNA,20231207,1.42,1.5,1.35,1.45,44500
ERSX,20231207,11.85,11.85,11.85,11.85,100
ESCA,20231207,19.21,19.65,19.21,19.6,27900
ESEA,20231207,28.31,28.31,27,27.08,53100
ESGD,20231207,72.88,73.27,72.63,73.07,154600
ESGE,20231207,31.1,31.21,31.051,31.18,803100
ESGL,20231207,0.611,0.668,0.611,0.651,135700
ESGR,20231207,284.41,286.28,277.6,279.91,47000
ESGRO,20231207,23.73,23.8,23.7005,23.77,3100
ESGRP,20231207,24.67,24.9,24.67,24.72,12100
ESGU,20231207,100.6,101.12,100.53,101,629500
ESHA,20231207,10.2,10.2,10.195,10.195,1200
ESHAR,20231207,0.1451,0.1451,0.1201,0.1201,1100
ESLA,20231207,1.3,1.36,1.02,1.2,41000
ESLAW,20231207,0.036,0.036,0.0288,0.029,13000
ESLT,20231207,207.35,209.47,206.5,209.21,31500
ESMV,20231207,24.4542,24.4542,24.4542,24.4542,0
ESOA,20231207,3.91,4.0599,3.82,3.96,37100
ESPO,20231207,54.5,55.105,54.5,55.1,6300
ESPR,20231207,1.51,1.6,1.5,1.58,2160400
ESQ,20231207,46.75,47.05,46.5,46.7,10200
ESSA,20231207,17.21,17.55,17.1,17.55,105900
ESTA,20231207,23.15,23.78,22.76,23.18,663400
ETAO,20231207,0.38,0.4,0.3534,0.4,63700
ETEC,20231207,22.24,22.24,22.24,22.24,100
ETNB,20231207,9.63,10.285,9.55,9.95,3245000
ETON,20231207,3.54,3.7,3.54,3.63,58400
ETSY,20231207,79.28,80.47,78.35,78.97,3120200
EUDA,20231207,1.23,1.23,1.17,1.17,50700
EUFN,20231207,20.38,20.5162,20.36,20.5,248700
EVAX,20231207,0.66,0.689,0.62,0.689,43700
EVBG,20231207,22.41,23,22.05,22.73,487300
EVCM,20231207,9.57,9.66,9.51,9.57,122200
EVER,20231207,10.17,10.22,10.04,10.14,131200
EVGN,20231207,0.765,0.83,0.765,0.8056,188200
EVGO,20231207,3.07,3.13,2.95,3.02,2353800
EVGOW,20231207,0.21,0.24,0.19,0.2002,19400
EVGR,20231207,11.1,11.1,11.1,11.1,500
EVLO,20231207,0.35,0.3599,0.33,0.34,868000
EVLV,20231207,4.35,4.49,4.3,4.45,841800
EVLVW,20231207,0.65,0.6603,0.63,0.63,86800
EVMT,20231207,17.2701,17.37,17.2701,17.37,300
EVO,20231207,9.86,9.95,9.83,9.83,8200
EVOK,20231207,1.32,1.32,1.2263,1.2263,16800
EVRG,20231207,51.93,52.12,51.38,51.7,3352100
EVTV,20231207,1.09,1.28,1.09,1.26,30200
EWBC,20231207,66.94,67.96,66.685,67.31,752200
EWCZ,20231207,14.16,14.5,13.74,14.44,950800
EWJV,20231207,29.31,29.65,29.14,29.51,86400
EWTX,20231207,6.78,6.915,6.68,6.87,1003300
EWZS,20231207,14.56,14.57,14.35,14.48,1470700
EXAI,20231207,6.54,6.54,5.74,5.82,507400
EXAS,20231207,65.27,65.43,64.36,64.96,933900
EXC,20231207,39.52,39.88,39.15,39.34,7687000
EXEL,20231207,21.91,22.075,21.72,21.99,1534400
EXFY,20231207,2.59,2.595,2.46,2.47,416600
EXLS,20231207,29.15,29.24,28.9,29.18,986800
EXPE,20231207,139.4,143.9,139.09,143.65,2059400
EXPI,20231207,14.08,14.55,13.84,14.44,1033300
EXPO,20231207,82.12,83.05,80.6769,83,277900
EXTR,20231207,16.2,16.3875,16.01,16.33,1445000
EYE,20231207,19.27,19.78,19.09,19.45,808900
EYEN,20231207,1.38,1.59,1.35,1.59,918100
EYPT,20231207,20.16,24.16,19.64,21.18,4908400
EZFL,20231207,1.97,1.99,1.8462,1.99,1000
EZGO,20231207,0.1187,0.123,0.112,0.1149,1584000
EZPW,20231207,8.44,8.67,8.44,8.67,237300
FA,20231207,15.67,15.73,15.51,15.7,391400
FAAR,20231207,27.66,27.66,27.47,27.535,23100
FAB,20231207,73.48,73.85,73.46,73.85,2700
FAD,20231207,105.43,105.88,105.43,105.88,4300
FALN,20231207,25.94,25.98,25.905,25.91,426900
FAMI,20231207,1.24,1.24,1.13,1.15,15900
FANG,20231207,147.93,148.72,146.52,147.59,2245400
FANH,20231207,7.25,7.27,6.82,7.11,30600
FARM,20231207,3.06,3.19,2.995,3.19,22900
FARO,20231207,19.29,19.62,19.1,19.24,111100
FAST,20231207,62.41,62.6,61.895,62.36,3530200
FAT,20231207,5.89,5.98,5.89,5.935,23600
FATBB,20231207,5.18,5.285,5.07,5.1,4300
FATBP,20231207,15.19,15.5,15.18,15.3,3300
FATE,20231207,2.43,2.43,2.29,2.35,723900
FAZE,20231207,0.197,0.2068,0.1905,0.206,370400
FBIO,20231207,2.84,3.5,2.82,3.3,1129000
FBIOP,20231207,13.9,13.935,13.3,13.814,21700
FBIZ,20231207,34.74,35.4,34.74,35.4,8100
FBL,20231207,103.2,105.3737,102.2,104.9,13900
FBMS,20231207,26.91,27.255,26.345,27.13,114700
FBNC,20231207,33.26,33.88,33.08,33.86,178000
FBOT,20231207,23.4,23.515,23.39,23.47,14700
FBRX,20231207,0.53,0.62,0.53,0.5799,74300
FBYD,20231207,12.5,12.5,11.79,11.79,8700
FBYDW,20231207,0.73,0.73,0.49,0.49,17900
FBZ,20231207,11.39,11.39,11.31,11.32,1300
FCA,20231207,17.65,17.7279,17.64,17.66,400
FCAL,20231207,49.33,49.4,49.03,49.255,15700
FCAP,20231207,26.99,27.78,26.9268,27.78,4500
FCBC,20231207,35.1,35.39,35.0236,35.24,29000
FCCO,20231207,18.75,18.8,18.75,18.75,8700
FCEF,20231207,19.31,19.3583,19.2201,19.33,12500
FCEL,20231207,1.22,1.255,1.19,1.24,10739600
FCFS,20231207,112.74,114.17,112.4318,113.48,166000
FCNCA,20231207,1410.57,1441.7,1393.7,1429.38,66700
FCNCO,20231207,21.1,21.38,20.99,21.185,17500
FCNCP,20231207,20.13,20.25,19.88,20.085,24600
FCUV,20231207,1.5,1.5,1.4,1.47,5500
FCVT,20231207,31.67,31.925,31.67,31.85,11800
FDBC,20231207,54.24,55.7,54.24,55.7,6100
FDCF,20231207,27.65,27.87,27.65,27.82,1600
FDFF,20231207,27.165,27.2397,27.14,27.2397,1200
FDIF,20231207,24.6602,24.726,24.5801,24.71,3300
FDIG,20231207,22.5,22.96,22,22.7,57200
FDIV,20231207,25.59,25.72,25.57,25.6762,62500
FDMT,20231207,14.01,14.8043,13.85,14.58,312800
FDNI,20231207,21.98,22.08,21.97,22.07,4800
FDT,20231207,51,51.4531,50.9,51.19,37800
FDTS,20231207,39.44,39.44,38.74,39.2716,3200
FDTX,20231207,26.65,26.91,26.65,26.84,11200
FDUS,20231207,19.6,19.68,19.5398,19.66,246700
FEAM,20231207,1.63,1.74,1.4,1.48,212200
FEBO,20231207,4.85,4.95,4.5,4.94,80200
FEIM,20231207,10.1823,10.52,10.1636,10.45,15400
FELE,20231207,91.46,92.245,91.03,91.95,164500
FEM,20231207,21.2,21.22,21.09,21.21,52400
FEMB,20231207,28.45,28.63,28.2,28.425,18200
FEMS,20231207,37.33,37.5228,37.1708,37.42,42600
FEMY,20231207,0.9018,0.9018,0.872,0.882,348800
FENC,20231207,9.07,9.35,9.07,9.31,108100
FEP,20231207,34.85,35.05,34.7956,34.98,71000
FEPI,20231207,53.5,53.99,53.465,53.93,12200
FEUZ,20231207,39.09,39.15,38.94,39.15,300
FEX,20231207,86.01,86.37,86,86.28,45000
FEXD,20231207,10.72,10.72,10.72,10.72,10400
FFBC,20231207,21.95,22.45,21.8,22.43,268800
FFIC,20231207,14.65,15.12,14.4142,15.11,102800
FFIE,20231207,0.261,0.2698,0.25,0.2527,12992900
FFIEW,20231207,0.0191,0.0191,0.0164,0.0164,12600
FFIN,20231207,28.16,28.58,26.5367,28.47,357000
FFIV,20231207,168.97,169.81,167.52,169.1,513900
FFNW,20231207,12.57,12.58,12.5,12.5,7500
FGBI,20231207,10.1,10.14,9.718,10.01,8700
FGBIP,20231207,17.1,17.15,17.02,17.02,4400
FGEN,20231207,0.5768,0.63,0.565,0.6154,936000
FGF,20231207,1.24,1.3299,1.24,1.3186,4300
FGFPP,20231207,15.23,15.25,14.5,15.25,2000
FGI,20231207,1.45,1.45,1.4499,1.45,6200
FGM,20231207,37.87,37.87,37.85,37.85,100
FHB,20231207,20.49,20.88,20.41,20.88,851400
FHTX,20231207,4.51,4.93,4.39,4.92,35100
FIAC,20231207,10.87,10.87,10.87,10.87,146100
FIACW,20231207,0.031,0.031,0.03,0.03,271000
FIBK,20231207,27.31,28.19,27.15,28.13,545100
FICS,20231207,32.14,32.19,31.96,32.1403,90900
FICV,20231207,11.97,11.98,11.6,11.97,2600
FICVU,20231207,11.3,11.46,10.7,10.7,700
FICVW,20231207,0.0251,0.0251,0.0251,0.0251,200
FID,20231207,15.59,15.66,15.57,15.63,6300
FINW,20231207,11.66,11.75,11.4456,11.52,17000
FINX,20231207,23.1,23.22,22.94,23.22,139900
FIP,20231207,3.66,3.73,3.65,3.73,382100
FISI,20231207,18.39,18.7056,18.21,18.69,21800
FITB,20231207,30.4,30.8775,30.2,30.81,4949000
FITBI,20231207,25.59,25.68,25.52,25.57,28600
FITBO,20231207,22.66,23.29,22.59,22.73,13200
FITBP,20231207,24.195,24.4275,24.1117,24.2,8000
FIVE,20231207,201.58,203.04,195.45,195.93,793500
FIVN,20231207,81.38,81.465,78.69,79.07,1536900
FIXD,20231207,43.56,43.71,43.54,43.54,1051800
FIXT,20231207,28.78,28.78,28.78,28.78,100
FIXX,20231207,0.5303,0.5899,0.5303,0.575,348800
FIZZ,20231207,48.84,49.715,48.41,49.33,160200
FJP,20231207,50.25,50.816,50.13,50.54,13900
FKU,20231207,35.66,35.73,35.66,35.73,200
FKWL,20231207,2.97,3,2.97,3,4400
FLEX,20231207,25.36,25.5,25.195,25.4,5305000
FLFV,20231207,10.78,10.8,10.78,10.8,3900
FLGC,20231207,1.13,1.17,1.05,1.15,63400
FLGT,20231207,26.27,26.97,25.9,26.6,302700
FLIC,20231207,11.85,12.23,11.85,12.23,65500
FLJ,20231207,4.95,4.95,1.89,1.98,1107100
FLL,20231207,5.19,5.19,5.02,5.08,67700
FLN,20231207,19.6733,19.6775,19.55,19.57,11900
FLNC,20231207,22.4,22.65,21.14,21.97,4355100
FLNT,20231207,0.491,0.52,0.4626,0.5041,167400
FLUX,20231207,3.35,3.5,3.35,3.46,30200
FLWS,20231207,9.2,9.31,9.08,9.31,268500
FLXS,20231207,19.1,19.1,18.41,18.85,8600
FLYW,20231207,22.71,22.71,20.8,22.42,3826500
FMAO,20231207,21.74,21.74,21.4,21.68,14500
FMB,20231207,50.94,50.99,50.8565,50.93,202100
FMBH,20231207,31.89,32.3,31.8,32.06,82800
FMED,20231207,22,22.12,21.95,22.0949,5100
FMET,20231207,26.64,26.839,26.53,26.74,4900
FMHI,20231207,46.88,46.95,46.8,46.88,36100
FMNB,20231207,12.89,13.22,12.855,13.18,79800
FMST,20231207,3.96,3.97,3.75,3.75,2900
FNCB,20231207,6.32,6.49,6.19,6.31,12100
FNCH,20231207,4.05,4.1198,3.91,3.9501,4100
FNGR,20231207,4.22,4.22,3.93,4.01,211800
FNK,20231207,46.89,47.33,46.7401,47.33,15300
FNKO,20231207,6.16,6.4595,6.04,6.32,456200
FNLC,20231207,25.64,26.17,24.29,25.4,32700
FNVT,20231207,11.03,11.03,11.03,11.03,53000
FNVTW,20231207,0.01,0.01,0.01,0.01,12500
FNWB,20231207,14.94,15,14.8,14.88,5800
FNWD,20231207,21.5,21.79,21.33,21.5,11900
FNX,20231207,96.84,97.22,96.5652,97.22,23800
FNY,20231207,63.41,63.57,63.17,63.57,13900
FOLD,20231207,11.02,11.49,11.02,11.47,3815700
FONR,20231207,19.48,19.8,19.48,19.8,13400
FORA,20231207,2.52,2.52,2.42,2.43,5100
FORD,20231207,0.715,0.765,0.715,0.751,26200
FORL,20231207,10.52,10.53,10.51,10.53,145300
FORLW,20231207,0.0555,0.0555,0.0555,0.0555,200
FORM,20231207,36.7,36.845,36.11,36.63,540000
FORR,20231207,24.98,25.39,24.63,25.32,44700
FORTY,20231207,60.29,60.86,60.29,60.62,900
FOSL,20231207,1.13,1.41,1.13,1.31,2401200
FOSLL,20231207,12.83,13.8,12.8,12.81,10100
FOX,20231207,27.32,27.615,27.2,27.33,2187500
FOXA,20231207,29.24,29.59,29.17,29.33,3705800
FOXF,20231207,62.76,62.82,61.49,62.67,382200
FPA,20231207,25.2803,25.341,25.2402,25.33,4400
FPAY,20231207,1.83,1.84,1.64,1.7,110300
FPXE,20231207,21.34,21.4161,21.34,21.4161,100
FPXI,20231207,40.89,40.9099,40.8,40.84,5600
FRAF,20231207,33.43,33.45,33.21,33.21,1100
FRBA,20231207,13.06,13.33,12.995,13.25,182200
FREE,20231207,3.23,3.23,3.165,3.19,62400
FREEW,20231207,0.1044,0.122,0.1044,0.122,1300
FRES,20231207,1.0592,1.1602,1.05,1.14,4600
FRGT,20231207,0.2822,0.3029,0.2811,0.288,105100
FRHC,20231207,79.9,79.9,79,79.78,22700
FRLN,20231207,6.29,6.45,6.25,6.33,75000
FRME,20231207,32.91,33.99,32.7575,33.95,215800
FRMEP,20231207,24.25,24.25,24.0747,24.2099,1300
FROG,20231207,29.07,29.88,29.01,29.08,993700
FRPH,20231207,57.5,58.42,57.01,58.42,18000
FRPT,20231207,73.09,75.91,71.98,75.51,658300
FRSH,20231207,20.5,20.51,19.685,20.07,2173500
FRST,20231207,10.63,10.73,10.63,10.72,57700
FRSX,20231207,1.17,1.35,1.135,1.26,538300
FRTX,20231207,0.93,0.94,0.9002,0.9159,75300
FRZA,20231207,0.637,0.637,0.45,0.61,114300
FSBC,20231207,23.38,24.22,23.1,23.89,24700
FSBW,20231207,32.81,33.12,32.65,33.1,7600
FSEA,20231207,6.94,7.2,6.94,7.2,1300
FSFG,20231207,15.08,15.21,15.08,15.21,1000
FSLR,20231207,145.37,146.37,142.48,144.18,2367500
FSRX,20231207,10.34,10.34,10.34,10.34,300
FSRXU,20231207,10.54,10.54,10.3,10.3,200
FSRXW,20231207,0.001,0.0011,0.0007,0.0007,3300
FSTR,20231207,19.29,19.48,18.68,19.48,40000
FSV,20231207,162.39,164.83,162.065,163.5,60100
FSZ,20231207,60.84,60.84,60.84,60.84,100
FTA,20231207,67.86,68.28,67.86,68.1541,28800
FTAG,20231207,24.2,24.3301,24.2,24.32,1600
FTAI,20231207,41.45,43,41.45,42.69,949900
FTAIM,20231207,24.9099,25.1,24.85,25.0003,5300
FTAIN,20231207,23.76,23.965,23.75,23.9001,13600
FTAIO,20231207,24.46,24.5507,24.03,24.03,11100
FTAIP,20231207,24.675,24.675,24.4979,24.6,3100
FTC,20231207,103.87,104.2299,103.617,103.97,102600
FTCI,20231207,0.7,0.72,0.6739,0.7082,436400
FTCS,20231207,78,78.08,77.7774,77.88,306300
FTDR,20231207,34.99,35.5,34.985,35.29,654600
FTDS,20231207,44.45,44.555,44.45,44.555,200
FTEK,20231207,1.02,1.05,1.02,1.04,33000
FTEL,20231207,1.64,2.25,1.64,2.02,107300
FTFT,20231207,1.02,1.06,0.9216,0.96,141900
FTGC,20231207,22.51,22.5399,22.42,22.52,870100
FTGS,20231207,25.66,25.82,25.62,25.75,7600
FTHI,20231207,21.12,21.16,21.08,21.16,114300
FTHM,20231207,2.5,2.5,2.2509,2.35,26200
FTLF,20231207,20.14,20.15,19.73,20.15,14200
FTNT,20231207,51.91,51.91,50.65,51.32,6341100
FTQI,20231207,19.63,19.65,19.5959,19.64,45600
FTRE,20231207,30.81,31.59,29.84,31.07,540500
FTRI,20231207,12.47,12.57,12.46,12.5254,96500
FTSL,20231207,45.95,45.9586,45.82,45.91,261900
FTSM,20231207,59.64,59.66,59.64,59.66,919300
FTXG,20231207,23.95,24.14,23.89,24.06,150800
FTXH,20231207,25.26,25.4,25.26,25.345,111800
FTXL,20231207,72.02,73.32,71.69,73.1,23200
FTXN,20231207,27.5,27.62,27.17,27.2802,773000
FTXO,20231207,23.34,23.555,23.2944,23.5475,22500
FTXR,20231207,28.44,28.63,28.44,28.56,62700
FULC,20231207,4.66,5.01,4.605,4.96,284500
FULT,20231207,14.98,15.31,14.77,15.31,812300
FULTP,20231207,16.15,16.2999,16.15,16.185,35100
FUNC,20231207,21.38,21.5,21.22,21.46,16300
FUND,20231207,7.63,7.675,7.5911,7.64,39700
